-5.030672677857374	0.5251155527558342
-3.4805478149786713	0.46296685507811225
-7.0031804983540065	0.4020600797804526
-6.319014514648825	0.4646182253152781
-0.8081241768819252	0.37519249660908804
-0.8413455851257382	0.38090053926589956
-0.5746343011115443	0.3371263686167118
-0.5947359247666544	0.3416086445559576
-0.7960734577937997	0.3736604651126199
-4.736589192406893	0.516993860946149
-4.745137839401183	0.5191521226267806
-0.8584676480457806	0.38137585613903574
-0.8804285522294409	0.3870557601777829
-0.8747900514874195	0.38425812562148326
-0.8780179703671758	0.38642612859043585
-0.8742839097536825	0.3871227258544342
-0.8704468620298633	0.38619912488895525
