number of atoms: 12
number of fields: 9
Multipoles
---
0 0 0 | -0.09060808765936113 -0.02006816328659735 0.1536254137832569 -0.10125042255063656 -0.05014654382036102 0.005725865931434722 0.012555679135181469 0.0183005555266187 -0.13726846032304757 
1 1 1 | -0.6118432830575529 0.03938069092318545 -0.1412404271261226 -0.03242586747049173 -0.13733762826447324 -0.10301076702776792 -0.07919147444332661 0.05122704633339573 0.031908649247526566 
2 2 2 | 0.4292770307267365 -0.008827389959329775 0.012948984248131413 0.01697833725447481 -0.014732666329207295 -0.006485093900981325 -0.0031692590003536613 0.0001150210297464352 -0.012282185436121026 
3 3 3 | 0.08008645966242844 -0.05652098884396853 -0.010446078954935325 0.026025602101126852 -0.004409415477361189 -0.017102412275093074 0.008160834077373785 0.01210218855842792 -0.01088710688236337 
4 4 4 | 0.1266429487063132 0.008367648898272535 -0.03445081974254839 -0.05198094247121107 -0.0139276563953081 -0.0062297291550873655 0.005403164029827939 0.00977798283474096 -0.020863085026444426 
5 5 5 | 0.08700134575872964 0.05048275477990406 0.013374823084683699 0.0370509223212153 -0.011791511634064597 0.007080716641153282 -0.0033228012381039075 0.017465697867028392 -0.009320849476902803 
6 6 6 | -0.06758489356450426 0.1030215809193872 -0.13288233120074258 0.09376157573121875 0.058494469917000774 -0.09574084788764431 0.008976645791940888 0.039008605504040034 -0.03454834776865473 
7 7 7 | -0.6319109262446627 0.02236924587700285 0.058182239339332115 -0.1313076928859912 -0.045198227670700135 -0.028571461869091565 -0.10325914936510386 -0.08750192931453389 -0.18996481637174523 
8 8 8 | 0.44773302536018056 -0.014803819201540567 -0.006418885267915902 0.01590552215218023 0.004334263717610457 -0.01326709952467302 -8.38412709729267e-05 0.006623474979778286 -0.013997333371631636 
9 9 9 | 0.07743209119156202 0.04688365169043267 0.038487963539248694 0.010183976469591011 0.004316922625568558 -0.019123758723727385 0.018573268264542177 -0.009290208866737941 -0.00934207410468941 
10 10 10 | 0.06783450971210536 -0.05581948837772679 0.009616714304793746 0.027734096818838302 -0.013122542346029081 -0.0015724140848649521 0.005949452286018937 -0.0029108873730582917 -0.0177259158532228 
11 11 11 | 0.08490549625350752 0.0045617507388541765 -0.03499898968872981 -0.049830749178181886 -0.002865132828372209 -0.016672199511494096 0.006278049636017454 0.017904332835507616 -0.017679486325755684 
